Transaction Type Index,Transaction Name,Start Time (microseconds),Latency (microseconds),Worker Id (start number),Phase Id (index in config file)
1,NewOrder,1763085042.806684,8901,8,1
2,Payment,1763085042.806688,4513,13,1
1,NewOrder,1763085042.806695,10914,10,1
2,Payment,1763085042.806737,4301,5,1
1,NewOrder,1763085042.806741,10869,3,1
1,NewOrder,1763085042.808772,8847,14,1
1,NewOrder,1763085042.808787,10898,12,1
1,NewOrder,1763085042.808789,8791,4,1
2,Payment,1763085042.808790,4636,6,1
1,NewOrder,1763085042.808794,8789,9,1
1,NewOrder,1763085042.811046,8573,7,1
1,NewOrder,1763085042.811048,8568,5,1
4,Delivery,1763085042.811070,34402,1,1
2,Payment,1763085042.811211,6391,13,1
1,NewOrder,1763085042.813414,6221,2,1
1,NewOrder,1763085042.813437,29137,6,1
1,NewOrder,1763085042.815594,31540,8,1
2,Payment,1763085042.815610,4157,0,1
1,NewOrder,1763085042.817588,27234,4,1
1,NewOrder,1763085042.817592,27221,9,1
1,NewOrder,1763085042.817614,27211,11,1
2,Payment,1763085042.817615,4150,13,1
2,Payment,1763085042.817624,24948,15,1
1,NewOrder,1763085042.817624,27215,10,1
4,Delivery,1763085042.817625,27199,3,1
2,Payment,1763085042.817639,4169,14,1
1,NewOrder,1763085042.819635,25188,5,1
2,Payment,1763085042.819639,25166,7,1
2,Payment,1763085042.819645,25165,2,1
2,Payment,1763085042.819696,25105,12,1
2,Payment,1763085042.819776,22801,0,1
2,Payment,1763085042.821775,23037,13,1
4,Delivery,1763085042.821819,23013,14,1
1,NewOrder,1763085042.842584,9957,15,1
1,NewOrder,1763085042.842585,9973,6,1
2,Payment,1763085042.842587,4537,0,1
1,NewOrder,1763085042.844810,9937,12,1
1,NewOrder,1763085042.844814,9952,7,1
2,Payment,1763085042.844822,4700,2,1
1,NewOrder,1763085042.844823,9928,9,1
1,NewOrder,1763085042.844832,36008,3,1
2,Payment,1763085042.844837,7726,4,1
1,NewOrder,1763085042.844837,9951,11,1
1,NewOrder,1763085042.844837,40884,13,1
1,NewOrder,1763085042.844838,7723,5,1
2,Payment,1763085042.844843,7701,14,1
2,Payment,1763085042.844847,7686,10,1
2,Payment,1763085042.845481,8260,1,1
1,NewOrder,1763085042.847132,22850,0,1
1,NewOrder,1763085042.847145,22845,8,1
2,Payment,1763085042.849531,5346,2,1
1,NewOrder,1763085042.852541,28206,10,1
1,NewOrder,1763085042.852550,25913,15,1
2,Payment,1763085042.852555,17441,14,1
1,NewOrder,1763085042.852567,25890,6,1
1,NewOrder,1763085042.852568,29365,5,1
1,NewOrder,1763085042.852570,28155,4,1
2,Payment,1763085042.853751,20221,1,1
2,Payment,1763085042.854758,19221,12,1
2,Payment,1763085042.854763,19226,9,1
2,Payment,1763085042.854775,19200,7,1
2,Payment,1763085042.854797,19180,11,1
1,NewOrder,1763085042.854885,25854,2,1
2,Payment,1763085042.869990,5977,0,1
2,Payment,1763085042.869998,6206,8,1
2,Payment,1763085042.870003,6013,14,1
2,Payment,1763085042.873983,4481,1,1
2,Payment,1763085042.873985,4465,7,1
1,NewOrder,1763085042.873987,8734,11,1
1,NewOrder,1763085042.873987,15086,12,1
1,NewOrder,1763085042.873999,11176,9,1
1,NewOrder,1763085042.875983,11155,0,1
2,Payment,1763085042.876025,5661,14,1
1,NewOrder,1763085042.876214,8512,8,1
1,NewOrder,1763085042.878460,10621,7,1
2,Payment,1763085042.878464,4288,6,1
1,NewOrder,1763085042.878473,10618,15,1
2,Payment,1763085042.878475,4297,1,1
2,Payment,1763085042.880734,4027,4,1
3,OrderStatus,1763085042.880751,1392,2,1
2,Payment,1763085042.880755,4063,10,1
1,NewOrder,1763085042.880847,10032,3,1
2,Payment,1763085042.881696,5444,14,1
2,Payment,1763085042.881943,5195,5,1
1,NewOrder,1763085042.882151,18500,2,1
1,NewOrder,1763085042.882729,8571,11,1
1,NewOrder,1763085042.882762,11084,6,1
2,Payment,1763085042.882778,4379,1,1
2,Payment,1763085042.884736,4338,8,1
4,Delivery,1763085042.884769,23143,4,1
2,Payment,1763085042.884826,4249,10,1
2,Payment,1763085042.885186,6170,9,1
2,Payment,1763085042.885750,5563,13,1
2,Payment,1763085042.887146,6667,0,1
2,Payment,1763085042.887146,7570,5,1
1,NewOrder,1763085042.887151,6644,14,1
1,NewOrder,1763085042.887167,9510,1,1
2,Payment,1763085042.889082,4825,10,1
2,Payment,1763085042.889082,4709,8,1
1,NewOrder,1763085042.889086,18823,12,1
3,OrderStatus,1763085042.889092,919,7,1
1,NewOrder,1763085042.889101,18836,15,1
1,NewOrder,1763085042.890019,17858,7,1
1,NewOrder,1763085042.890888,16996,3,1
2,Payment,1763085042.891310,4424,11,1
2,Payment,1763085042.891322,16600,13,1
2,Payment,1763085042.891358,6517,9,1
1,NewOrder,1763085042.893802,14148,8,1
1,NewOrder,1763085042.893805,14081,14,1
2,Payment,1763085042.893818,14069,0,1
1,NewOrder,1763085042.893853,14037,6,1
3,OrderStatus,1763085042.893913,2162,10,1
1,NewOrder,1763085042.894724,13260,5,1
2,Payment,1763085042.895744,13273,11,1
1,NewOrder,1763085042.896084,13098,10,1
1,NewOrder,1763085042.896687,11219,1,1
1,NewOrder,1763085042.897883,12208,9,1
2,Payment,1763085042.900662,7248,2,1
2,Payment,1763085042.907891,6450,7,1
2,Payment,1763085042.907891,4089,14,1
2,Payment,1763085042.907896,6429,3,1
1,NewOrder,1763085042.907899,14448,0,1
1,NewOrder,1763085042.907904,10656,6,1
2,Payment,1763085042.907915,6415,1,1
1,NewOrder,1763085042.907918,8839,2,1
1,NewOrder,1763085042.907921,10972,12,1
2,Payment,1763085042.907923,6393,4,1
2,Payment,1763085042.907933,6448,13,1
1,NewOrder,1763085042.907942,14331,15,1
2,Payment,1763085042.907957,6912,8,1
2,Payment,1763085042.907989,6364,5,1
5,StockLevel,1763085042.909027,4200,11,1
2,Payment,1763085042.909190,5147,10,1
2,Payment,1763085042.910102,6541,9,1
2,Payment,1763085042.911990,5000,14,1
2,Payment,1763085042.913237,5279,11,1
1,NewOrder,1763085042.914326,14408,4,1
1,NewOrder,1763085042.914336,14415,3,1
5,StockLevel,1763085042.914341,3258,1,1
1,NewOrder,1763085042.914343,14447,10,1
4,Delivery,1763085042.914354,45286,7,1
3,OrderStatus,1763085042.914364,1452,5,1
2,Payment,1763085042.914386,4127,13,1
1,NewOrder,1763085042.914877,13863,8,1
1,NewOrder,1763085042.915822,37888,5,1
2,Payment,1763085042.916651,5648,9,1
2,Payment,1763085042.916774,8917,2,1
3,OrderStatus,1763085042.917000,1321,14,1
2,Payment,1763085042.917608,7035,1,1
2,Payment,1763085042.918331,6343,14,1
1,NewOrder,1763085042.918522,27318,13,1
2,Payment,1763085042.918525,7170,11,1
3,OrderStatus,1763085042.918567,1117,6,1
2,Payment,1763085042.918904,5782,12,1
1,NewOrder,1763085042.919692,34023,6,1
2,Payment,1763085042.922282,6448,15,1
2,Payment,1763085042.922310,6429,9,1
2,Payment,1763085042.922357,6382,0,1
2,Payment,1763085042.924650,21190,1,1
1,NewOrder,1763085042.924682,29062,14,1
2,Payment,1763085042.924697,21144,12,1
2,Payment,1763085042.925701,20148,11,1
1,NewOrder,1763085042.925701,28016,2,1
3,OrderStatus,1763085042.928741,18137,15,1
2,Payment,1763085042.928746,19402,4,1
5,StockLevel,1763085042.928757,22422,8,1
1,NewOrder,1763085042.928760,27291,9,1
2,Payment,1763085042.928760,19390,0,1
1,NewOrder,1763085042.928763,25039,3,1
3,OrderStatus,1763085042.928794,18138,10,1
1,NewOrder,1763085042.945856,16316,12,1
2,Payment,1763085042.945856,7867,13,1
1,NewOrder,1763085042.945856,9983,1,1
1,NewOrder,1763085042.945860,9973,11,1
5,StockLevel,1763085042.946885,3990,15,1
1,NewOrder,1763085042.946941,8935,10,1
2,Payment,1763085042.948158,5573,4,1
2,Payment,1763085042.948161,5629,0,1
1,NewOrder,1763085042.950887,7089,15,1
2,Payment,1763085042.951189,4690,8,1
1,NewOrder,1763085042.953719,12288,5,1
2,Payment,1763085042.953726,4255,6,1
1,NewOrder,1763085042.953727,12277,2,1
1,NewOrder,1763085042.953733,12284,13,1
1,NewOrder,1763085042.953742,12293,4,1
1,NewOrder,1763085042.953754,12259,14,1
1,NewOrder,1763085042.953800,9927,0,1
2,Payment,1763085042.953809,4170,3,1
2,Payment,1763085042.955841,4756,11,1
2,Payment,1763085042.955849,4629,1,1
1,NewOrder,1763085042.955885,10348,10,1
3,OrderStatus,1763085042.955889,1172,8,1
1,NewOrder,1763085042.956061,9908,9,1
1,NewOrder,1763085042.957070,11261,8,1
2,Payment,1763085042.957986,5732,15,1
2,Payment,1763085042.957990,5721,3,1
1,NewOrder,1763085042.957992,8038,6,1
1,NewOrder,1763085042.959651,11085,7,1
2,Payment,1763085042.960486,6190,1,1
1,NewOrder,1763085042.960607,10214,11,1
2,Payment,1763085042.962180,4138,12,1
1,NewOrder,1763085042.963722,9385,3,1
1,NewOrder,1763085042.963725,9198,15,1
2,Payment,1763085042.963737,4605,0,1
1,NewOrder,1763085042.965977,10061,9,1
1,NewOrder,1763085042.966014,12039,2,1
1,NewOrder,1763085042.966018,12054,5,1
1,NewOrder,1763085042.966024,12043,14,1
1,NewOrder,1763085042.966027,9958,13,1
2,Payment,1763085042.966039,4709,6,1
2,Payment,1763085042.966039,4760,4,1
2,Payment,1763085042.966241,6670,10,1
2,Payment,1763085042.966327,4418,12,1
1,NewOrder,1763085042.966685,11357,1,1
2,Payment,1763085042.968340,4781,8,1
1,NewOrder,1763085042.968351,9788,0,1
1,NewOrder,1763085042.970747,7312,7,1
2,Payment,1763085042.970757,5240,12,1
1,NewOrder,1763085042.970764,9617,6,1
2,Payment,1763085042.970804,7222,4,1
2,Payment,1763085042.970828,5158,11,1
2,Payment,1763085042.972923,5156,10,1
2,Payment,1763085042.972933,5115,15,1
1,NewOrder,1763085042.973117,7264,3,1
2,Payment,1763085042.973126,4977,8,1
2,Payment,1763085042.975994,4647,13,1
5,StockLevel,1763085042.976002,1340,11,1
2,Payment,1763085042.976006,4395,12,1
1,NewOrder,1763085042.976043,9031,9,1
1,NewOrder,1763085042.977348,32739,11,1
2,Payment,1763085042.978035,7045,4,1
2,Payment,1763085042.978048,7044,1,1
2,Payment,1763085042.978058,6998,15,1
1,NewOrder,1763085042.978064,29935,2,1
2,Payment,1763085042.978069,7032,7,1
1,NewOrder,1763085042.978075,32032,14,1
1,NewOrder,1763085042.978081,29945,5,1
1,NewOrder,1763085042.978086,31997,10,1
1,NewOrder,1763085042.978114,29918,8,1
2,Payment,1763085042.978146,6957,0,1
1,NewOrder,1763085042.980388,27634,6,1
1,NewOrder,1763085042.980400,29676,3,1
2,Payment,1763085042.980412,22356,12,1
3,OrderStatus,1763085042.980650,22599,13,1
2,Payment,1763085042.985066,20188,15,1
1,NewOrder,1763085042.985081,25001,9,1
1,NewOrder,1763085042.985088,25001,4,1
2,Payment,1763085042.985100,20239,1,1
2,Payment,1763085042.985107,20150,7,1
1,NewOrder,1763085042.985116,22892,0,1
1,NewOrder,1763085043.002777,31244,12,1
1,NewOrder,1763085043.003259,37135,13,1
2,Payment,1763085043.005266,4826,15,1
1,NewOrder,1763085043.005269,33066,7,1
1,NewOrder,1763085043.005349,32980,1,1
2,Payment,1763085043.008006,26024,2,1
2,Payment,1763085043.008017,26020,0,1
1,NewOrder,1763085043.008033,30312,6,1
2,Payment,1763085043.008036,25990,5,1
5,StockLevel,1763085043.008040,27863,8,1
1,NewOrder,1763085043.010084,30327,3,1
2,Payment,1763085043.010093,26003,10,1
1,NewOrder,1763085043.010094,28240,9,1
2,Payment,1763085043.010098,25998,11,1
1,NewOrder,1763085043.010099,30318,4,1
1,NewOrder,1763085043.010107,28228,15,1
2,Payment,1763085043.010115,25978,14,1
1,NewOrder,1763085043.034028,14856,12,1
2,Payment,1763085043.034035,4309,5,1
1,NewOrder,1763085043.034040,17202,2,1
2,Payment,1763085043.034046,4301,0,1
1,NewOrder,1763085043.035909,15336,8,1
2,Payment,1763085043.036100,4307,14,1
2,Payment,1763085043.036106,4285,10,1
1,NewOrder,1763085043.036106,15148,11,1
2,Payment,1763085043.038342,10562,1,1
1,NewOrder,1763085043.038343,14674,9,1
1,NewOrder,1763085043.038348,12915,7,1
1,NewOrder,1763085043.038349,12899,15,1
1,NewOrder,1763085043.038354,12888,5,1
2,Payment,1763085043.038354,12912,6,1
1,NewOrder,1763085043.038355,12902,0,1
2,Payment,1763085043.040400,13156,10,1
1,NewOrder,1763085043.040405,11275,13,1
2,Payment,1763085043.040417,10840,14,1
1,NewOrder,1763085043.040423,10908,3,1
4,Delivery,1763085043.040427,13087,4,1
2,Payment,1763085043.048892,4750,12,1
1,NewOrder,1763085043.048914,6544,1,1
1,NewOrder,1763085043.051251,10694,2,1
1,NewOrder,1763085043.051254,12316,5,1
2,Payment,1763085043.051258,4234,15,1
1,NewOrder,1763085043.051259,8311,8,1
1,NewOrder,1763085043.051265,9115,11,1
1,NewOrder,1763085043.051269,8594,0,1
1,NewOrder,1763085043.051270,10661,14,1
2,Payment,1763085043.051272,6253,7,1
4,Delivery,1763085043.051277,16784,6,1
2,Payment,1763085043.051337,4143,3,1
1,NewOrder,1763085043.051689,14333,13,1
2,Payment,1763085043.053026,4500,9,1
2,Payment,1763085043.053525,4010,4,1
2,Payment,1763085043.053567,6109,10,1
1,NewOrder,1763085043.053650,8284,12,1
1,NewOrder,1763085043.055468,10573,1,1
1,NewOrder,1763085043.055490,8072,3,1
1,NewOrder,1763085043.055508,8060,15,1
5,StockLevel,1763085043.057535,3986,7,1
1,NewOrder,1763085043.057537,10548,9,1
2,Payment,1763085043.057545,4385,4,1
2,Payment,1763085043.059578,6458,8,1
1,NewOrder,1763085043.059686,26478,10,1
1,NewOrder,1763085043.059872,28520,0,1
2,Payment,1763085043.060387,5629,11,1
1,NewOrder,1763085043.061532,24639,7,1
2,Payment,1763085043.061945,4091,4,1
2,Payment,1763085043.061946,4115,14,1
5,StockLevel,1763085043.061947,3461,12,1
2,Payment,1763085043.061956,4078,2,1
1,NewOrder,1763085043.063569,27054,3,1
1,NewOrder,1763085043.063575,27070,15,1
1,NewOrder,1763085043.063579,28995,5,1
2,Payment,1763085043.065416,20754,12,1
1,NewOrder,1763085043.066025,26544,11,1
1,NewOrder,1763085043.066031,26549,13,1
2,Payment,1763085043.066043,20132,4,1
2,Payment,1763085043.066048,20127,2,1
1,NewOrder,1763085043.066048,24613,8,1
2,Payment,1763085043.066053,22343,1,1
1,NewOrder,1763085043.066071,26522,14,1
2,Payment,1763085043.068070,20310,6,1
1,NewOrder,1763085043.068097,22576,9,1
1,NewOrder,1763085043.086178,8506,10,1
1,NewOrder,1763085043.086184,10607,12,1
1,NewOrder,1763085043.086184,10578,2,1
2,Payment,1763085043.086186,4428,7,1
1,NewOrder,1763085043.086187,8490,4,1
1,NewOrder,1763085043.088388,6287,6,1
1,NewOrder,1763085043.088404,8366,1,1
1,NewOrder,1763085043.088409,14308,0,1
2,Payment,1763085043.090624,4069,7,1
5,StockLevel,1763085043.090643,2923,3,1
2,Payment,1763085043.090653,4037,15,1
1,NewOrder,1763085043.090668,8563,8,1
2,Payment,1763085043.090677,6084,9,1
1,NewOrder,1763085043.092577,6685,11,1
2,Payment,1763085043.092583,4191,5,1
2,Payment,1763085043.092587,4164,13,1
2,Payment,1763085043.092601,4170,14,1
1,NewOrder,1763085043.093574,9150,3,1
5,StockLevel,1763085043.094686,2996,4,1
2,Payment,1763085043.094688,4558,6,1
2,Payment,1763085043.094693,4549,10,1
1,NewOrder,1763085043.094702,11002,15,1
2,Payment,1763085043.094709,4565,7,1
1,NewOrder,1763085043.096759,8945,13,1
1,NewOrder,1763085043.096776,8916,2,1
1,NewOrder,1763085043.096779,11064,9,1
2,Payment,1763085043.096781,4516,14,1
2,Payment,1763085043.096787,4531,1,1
1,NewOrder,1763085043.096788,8876,5,1
2,Payment,1763085043.096796,6148,12,1
1,NewOrder,1763085043.097691,8503,4,1
2,Payment,1763085043.099241,4609,8,1
1,NewOrder,1763085043.099254,10589,10,1
1,NewOrder,1763085043.099255,10588,6,1
4,Delivery,1763085043.099272,17037,11,1
2,Payment,1763085043.099286,4185,7,1
2,Payment,1763085043.101312,4399,14,1
1,NewOrder,1763085043.101328,8513,1,1
2,Payment,1763085043.102726,5128,0,1
1,NewOrder,1763085043.102734,11398,3,1
2,Payment,1763085043.102953,4957,12,1
1,NewOrder,1763085043.103481,10876,7,1
1,NewOrder,1763085043.103858,8150,8,1
3,OrderStatus,1763085043.105674,1240,5,1
2,Payment,1763085043.105701,4132,2,1
3,OrderStatus,1763085043.105717,1153,13,1
1,NewOrder,1763085043.105720,8469,15,1
2,Payment,1763085043.105723,4122,14,1
2,Payment,1763085043.106202,5765,4,1
2,Payment,1763085043.106879,5098,13,1
2,Payment,1763085043.106923,5041,5,1
2,Payment,1763085043.107853,4118,9,1
2,Payment,1763085043.107864,4119,0,1
2,Payment,1763085043.107916,4081,12,1
3,OrderStatus,1763085043.109842,871,2,1
2,Payment,1763085043.109850,4383,1,1
1,NewOrder,1763085043.109853,8635,10,1
1,NewOrder,1763085043.109853,11310,6,1
1,NewOrder,1763085043.109855,11284,14,1
5,StockLevel,1763085043.110720,3338,2,1
1,NewOrder,1763085043.111973,11223,5,1
1,NewOrder,1763085043.111977,9176,9,1
3,OrderStatus,1763085043.111979,1747,4,1
1,NewOrder,1763085043.111987,6491,13,1
1,NewOrder,1763085043.111993,9160,0,1
1,NewOrder,1763085043.112003,13242,12,1
1,NewOrder,1763085043.112019,11188,8,1
3,OrderStatus,1763085043.113734,966,4,1
2,Payment,1763085043.114068,4408,2,1
1,NewOrder,1763085043.114142,7020,3,1
2,Payment,1763085043.114207,4293,15,1
1,NewOrder,1763085043.114244,8938,1,1
2,Payment,1763085043.114367,6793,7,1
2,Payment,1763085043.114712,6436,4,1
2,Payment,1763085043.116319,4838,11,1
2,Payment,1763085043.118485,4713,2,1
2,Payment,1763085043.118486,4703,13,1
1,NewOrder,1763085043.118495,6790,10,1
1,NewOrder,1763085043.118511,6733,15,1
1,NewOrder,1763085043.121146,8059,14,1
2,Payment,1763085043.121159,4094,4,1
4,Delivery,1763085043.121169,24625,9,1
2,Payment,1763085043.121169,4084,0,1
1,NewOrder,1763085043.121173,7937,11,1
1,NewOrder,1763085043.121176,10549,7,1
2,Payment,1763085043.121177,4076,6,1
2,Payment,1763085043.121177,4114,3,1
1,NewOrder,1763085043.123194,13537,1,1
2,Payment,1763085043.123200,3907,13,1
1,NewOrder,1763085043.123203,22598,2,1
2,Payment,1763085043.123207,4486,5,1
2,Payment,1763085043.123217,3888,8,1
2,Payment,1763085043.125254,4171,15,1
2,Payment,1763085043.125258,3835,12,1
5,StockLevel,1763085043.125262,3049,6,1
2,Payment,1763085043.125265,6459,0,1
2,Payment,1763085043.125266,4125,4,1
2,Payment,1763085043.125295,3827,10,1
2,Payment,1763085043.125296,3799,3,1
5,StockLevel,1763085043.127118,4730,13,1
1,NewOrder,1763085043.127118,18685,8,1
2,Payment,1763085043.127712,8987,5,1
1,NewOrder,1763085043.128318,17474,6,1
2,Payment,1763085043.129105,7600,3,1
2,Payment,1763085043.129109,7603,12,1
1,NewOrder,1763085043.129120,32272,11,1
1,NewOrder,1763085043.129134,32258,10,1
1,NewOrder,1763085043.129213,16596,14,1
2,Payment,1763085043.129400,7324,4,1
4,Delivery,1763085043.129435,42003,15,1
1,NewOrder,1763085043.131738,14063,0,1
1,NewOrder,1763085043.131738,14170,7,1
1,NewOrder,1763085043.131857,29546,13,1
2,Payment,1763085043.136706,19560,5,1
1,NewOrder,1763085043.136716,24695,3,1
1,NewOrder,1763085043.136723,24673,12,1
4,Delivery,1763085043.136732,34711,4,1
2,Payment,1763085043.136739,19520,1,1
1,NewOrder,1763085043.145800,17539,6,1
3,OrderStatus,1763085043.145804,10846,9,1
1,NewOrder,1763085043.145812,17520,0,1
1,NewOrder,1763085043.145814,15575,8,1
3,OrderStatus,1763085043.145815,11903,2,1
1,NewOrder,1763085043.145820,17676,14,1
1,NewOrder,1763085043.145914,15470,7,1
2,Payment,1763085043.156265,5209,1,1
1,NewOrder,1763085043.156274,12011,5,1
2,Payment,1763085043.156659,4718,9,1
2,Payment,1763085043.157729,3828,2,1
1,NewOrder,1763085043.161388,12225,9,1
1,NewOrder,1763085043.161394,10052,7,1
1,NewOrder,1763085043.161400,12261,8,1
1,NewOrder,1763085043.161403,14169,10,1
2,Payment,1763085043.161404,4196,11,1
2,Payment,1763085043.161408,6870,12,1
1,NewOrder,1763085043.161413,12211,13,1
2,Payment,1763085043.161420,4140,3,1
1,NewOrder,1763085043.161480,9978,1,1
2,Payment,1763085043.161564,4406,2,1
2,Payment,1763085043.163340,4950,0,1
4,Delivery,1763085043.163348,30911,6,1
2,Payment,1763085043.163504,4793,14,1
4,Delivery,1763085043.165569,28712,3,1
1,NewOrder,1763085043.165609,17245,11,1
2,Payment,1763085043.165979,5475,2,1
1,NewOrder,1763085043.168285,14564,12,1
1,NewOrder,1763085043.168297,25971,5,1
2,Payment,1763085043.168301,5357,0,1
2,Payment,1763085043.168308,10394,14,1
1,NewOrder,1763085043.171448,22841,15,1
5,StockLevel,1763085043.171453,2054,4,1
2,Payment,1763085043.171456,29239,7,1
1,NewOrder,1763085043.171464,22804,2,1
2,Payment,1763085043.171465,27574,1,1
2,Payment,1763085043.173516,26161,4,1
5,StockLevel,1763085043.173624,3683,9,1
5,StockLevel,1763085043.173639,1440,13,1
1,NewOrder,1763085043.173669,20626,8,1
2,Payment,1763085043.173669,20598,0,1
1,NewOrder,1763085043.175087,19202,13,1
1,NewOrder,1763085043.175582,18721,10,1
2,Payment,1763085043.177315,23363,9,1
2,Payment,1763085043.178712,20365,14,1
5,StockLevel,1763085043.182859,2640,12,1
2,Payment,1763085043.182864,16175,11,1
2,Payment,1763085043.185508,13577,12,1
1,NewOrder,1763085043.194267,30598,6,1
1,NewOrder,1763085043.194275,28564,2,1
1,NewOrder,1763085043.194279,30531,0,1
2,Payment,1763085043.194279,24685,5,1
1,NewOrder,1763085043.194290,30539,3,1
1,NewOrder,1763085043.194299,30510,15,1
4,Delivery,1763085043.194300,28490,13,1
1,NewOrder,1763085043.194305,30498,8,1
2,Payment,1763085043.194320,24644,10,1
4,Delivery,1763085043.199050,23737,11,1
1,NewOrder,1763085043.199051,25739,1,1
2,Payment,1763085043.199086,23668,14,1
2,Payment,1763085043.199091,23654,12,1
1,NewOrder,1763085043.199687,25116,4,1
2,Payment,1763085043.200691,22061,9,1
2,Payment,1763085043.200705,22049,7,1
1,NewOrder,1763085043.218975,5846,5,1
2,Payment,1763085043.218977,5826,10,1
3,OrderStatus,1763085043.222753,1061,12,1
2,Payment,1763085043.222760,7263,9,1
2,Payment,1763085043.222764,7285,14,1
2,Payment,1763085043.222764,7294,7,1
1,NewOrder,1763085043.222795,10849,11,1
2,Payment,1763085043.222807,7231,13,1
1,NewOrder,1763085043.222847,9329,2,1
2,Payment,1763085043.223821,9399,12,1
1,NewOrder,1763085043.224800,10361,1,1
2,Payment,1763085043.224816,7389,10,1
1,NewOrder,1763085043.224819,12240,8,1
1,NewOrder,1763085043.224819,7379,4,1
1,NewOrder,1763085043.224820,13738,15,1
1,NewOrder,1763085043.224823,10670,0,1
1,NewOrder,1763085043.224826,14899,5,1
1,NewOrder,1763085043.224836,10323,3,1
2,Payment,1763085043.224870,7305,6,1
1,NewOrder,1763085043.230032,16635,9,1
1,NewOrder,1763085043.230056,14319,13,1
1,NewOrder,1763085043.230059,16592,14,1
1,NewOrder,1763085043.230068,16585,7,1
2,Payment,1763085043.232188,4880,6,1
